Begin Time (s)	End Time (s)	Begin File	File Offset (s)	Begin Path	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File.1	Treatment	Saturation	selec.file	ID	year	extsn	cuts	org.sound.file	old.selec
459.482259495	459.591276267	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	0.242259495	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	192	Spectrogram 1	1	1941.2	9352.9	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	Before_interaction	NA	178.SUR.2013.2.7.14.16.(6)-C3_audio.Table.1.selections.txt	178	2013	mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	1
459.900157123	460.009173896	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	0.660157123	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	193	Spectrogram 1	1	1588.2	10588.2	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	Before_interaction	NA	178.SUR.2013.2.7.14.16.(6)-C3_audio.Table.1.selections.txt	178	2013	mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	2
460.3907326	460.514890591	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	1.1507326	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	194	Spectrogram 1	1	2117.6	10764.7	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	Before_interaction	NA	178.SUR.2013.2.7.14.16.(6)-C3_audio.Table.1.selections.txt	178	2013	mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	3
460.869195102	460.990324849	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	1.629195102	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	195	Spectrogram 1	1	1411.8	10941.2	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	Before_interaction	NA	178.SUR.2013.2.7.14.16.(6)-C3_audio.Table.1.selections.txt	178	2013	mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	4
461.341601116	461.468787351	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	2.101601116	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	196	Spectrogram 1	1	2647.1	11294.1	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	Before_interaction	NA	178.SUR.2013.2.7.14.16.(6)-C3_audio.Table.1.selections.txt	178	2013	mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	5
462.110775012	462.219791784	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	2.870775012	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	197	Spectrogram 1	1	2470.6	10764.7	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	Before_interaction	NA	178.SUR.2013.2.7.14.16.(6)-C3_audio.Table.1.selections.txt	178	2013	mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	6
468.422207717	468.54212005	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	9.182207717	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	198	Spectrogram 1	1	2647.1	12000	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	After_interaction	NA	178.SUR.2013.2.7.14.16.(6)-C3_audio.Table.1.selections.txt	178	2013	mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	7
468.850466046	468.961813212	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	9.610466046	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	199	Spectrogram 1	1	2470.6	12529.4	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	After_interaction	NA	178.SUR.2013.2.7.14.16.(6)-C3_audio.Table.1.selections.txt	178	2013	mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	8
469.265876625	469.394354124	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	10.025876625	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	200	Spectrogram 1	1	1941.2	12529.4	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	After_interaction	NA	178.SUR.2013.2.7.14.16.(6)-C3_audio.Table.1.selections.txt	178	2013	mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	9
469.694134954	469.814047286	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	10.454134954	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	201	Spectrogram 1	1	2294.1	12529.4	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	After_interaction	NA	178.SUR.2013.2.7.14.16.(6)-C3_audio.Table.1.selections.txt	178	2013	mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	10
470.126675866	470.255153364	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	10.886675866	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	202	Spectrogram 1	1	705.9	12352.9	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	After_interaction	NA	178.SUR.2013.2.7.14.16.(6)-C3_audio.Table.1.selections.txt	178	2013	mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	11
470.546369028	470.67912911	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	11.306369028	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	203	Spectrogram 1	1	1411.8	11823.5	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	After_interaction	NA	178.SUR.2013.2.7.14.16.(6)-C3_audio.Table.1.selections.txt	178	2013	mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	12
470.987475106	471.090257105	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	11.747475106	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	204	Spectrogram 1	1	1941.2	11647.1	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	After_interaction	NA	178.SUR.2013.2.7.14.16.(6)-C3_audio.Table.1.selections.txt	178	2013	mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	13
471.415733435	471.535645767	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	12.175733435	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	205	Spectrogram 1	1	2823.5	11647.1	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	After_interaction	NA	178.SUR.2013.2.7.14.16.(6)-C3_audio.Table.1.selections.txt	178	2013	mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	14
471.85255693	471.959621513	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	12.61255693	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	206	Spectrogram 1	1	2294.1	12529.4	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	After_interaction	NA	178.SUR.2013.2.7.14.16.(6)-C3_audio.Table.1.selections.txt	178	2013	mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	178.SUR.2013.2.7.14.16.(6)-C3_audio.mp3	15
472.374747527	472.47184083	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	0.294747527	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	207	Spectrogram 1	1	1941.2	10235.3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	Before_interaction	NA	179.SUR.2013.2.20.07.08.(3)-C5_audio.Table.1.selections.txt	179	2013	mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	1
472.874084513	472.99891876	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	0.794084513	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	208	Spectrogram 1	1	1941.2	9705.9	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	Before_interaction	NA	179.SUR.2013.2.20.07.08.(3)-C5_audio.Table.1.selections.txt	179	2013	mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	2
473.480917656	473.574543341	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	1.400917656	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	209	Spectrogram 1	1	1764.7	10411.8	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	Before_interaction	NA	179.SUR.2013.2.20.07.08.(3)-C5_audio.Table.1.selections.txt	179	2013	mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	3
474.118959361	474.247261226	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	2.038959361	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	210	Spectrogram 1	1	1235.3	11294.1	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	Before_interaction	NA	179.SUR.2013.2.20.07.08.(3)-C5_audio.Table.1.selections.txt	179	2013	mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	4
474.684181089	474.788209628	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	2.604181089	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	211	Spectrogram 1	1	1764.7	11294.1	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	Before_interaction	NA	179.SUR.2013.2.20.07.08.(3)-C5_audio.Table.1.selections.txt	179	2013	mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	5
475.17658284	475.29448185	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	3.09658284	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	212	Spectrogram 1	1	2117.6	10941.2	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	Before_interaction	NA	179.SUR.2013.2.20.07.08.(3)-C5_audio.Table.1.selections.txt	179	2013	mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	6
475.908250231	476.043487331	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	3.828250231	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	213	Spectrogram 1	1	2294.1	11294.1	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	Before_interaction	NA	179.SUR.2013.2.20.07.08.(3)-C5_audio.Table.1.selections.txt	179	2013	mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	7
476.411054835	476.542824318	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	4.331054835	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	214	Spectrogram 1	1	2117.6	11117.6	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	Before_interaction	NA	179.SUR.2013.2.20.07.08.(3)-C5_audio.Table.1.selections.txt	179	2013	mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	8
476.938132766	477.06643463	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	4.858132766	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	215	Spectrogram 1	1	1941.2	11470.6	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	Before_interaction	NA	179.SUR.2013.2.20.07.08.(3)-C5_audio.Table.1.selections.txt	179	2013	mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	9
509.769539578	509.880503353	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	37.689539578	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	216	Spectrogram 1	1	1941.2	11470.6	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	After_interaction	NA	179.SUR.2013.2.20.07.08.(3)-C5_audio.Table.1.selections.txt	179	2013	mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	10
509.176576907	509.294475917	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	37.096576907	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	217	Spectrogram 1	1	2294.1	11470.6	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	After_interaction	NA	179.SUR.2013.2.20.07.08.(3)-C5_audio.Table.1.selections.txt	179	2013	mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	11
508.54200282	508.646031359	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	36.46200282	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	218	Spectrogram 1	1	2823.5	11294.1	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	After_interaction	NA	179.SUR.2013.2.20.07.08.(3)-C5_audio.Table.1.selections.txt	179	2013	mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	12
507.855414463	507.959443002	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	35.775414463	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	219	Spectrogram 1	1	2470.6	11823.5	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	After_interaction	NA	179.SUR.2013.2.20.07.08.(3)-C5_audio.Table.1.selections.txt	179	2013	mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	13
507.373415544	507.491314555	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	35.293415544	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	220	Spectrogram 1	1	2470.6	12705.9	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	After_interaction	NA	179.SUR.2013.2.20.07.08.(3)-C5_audio.Table.1.selections.txt	179	2013	mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	14
506.922625209	507.04052422	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	34.842625209	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	221	Spectrogram 1	1	1764.7	10764.7	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	After_interaction	NA	179.SUR.2013.2.20.07.08.(3)-C5_audio.Table.1.selections.txt	179	2013	mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	179.SUR.2013.2.20.07.08.(3)-C5_audio.mp3	16
514.330703005	514.459067331	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	0.610703005	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	222	Spectrogram 1	1	2117.6	11823.5	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	Before_interaction	NA	36.SUR.2013.3.23.07.10.(3)-C2_audio.Table.1.selections.txt	36	2013	mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	1
515.08143982	515.209804146	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	1.36143982	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	223	Spectrogram 1	1	1941.2	11470.6	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	Before_interaction	NA	36.SUR.2013.3.23.07.10.(3)-C2_audio.Table.1.selections.txt	36	2013	mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	2
515.754380073	515.867185087	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	2.034380073	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	224	Spectrogram 1	1	2294.1	12352.9	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	Before_interaction	NA	36.SUR.2013.3.23.07.10.(3)-C2_audio.Table.1.selections.txt	36	2013	mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	3
516.190040816	516.318405142	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	2.470040816	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	225	Spectrogram 1	1	2647.1	11294.1	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	Before_interaction	NA	36.SUR.2013.3.23.07.10.(3)-C2_audio.Table.1.selections.txt	36	2013	mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	4
516.676269323	516.792964165	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	2.956269323	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	226	Spectrogram 1	1	2647.1	11647.1	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	Before_interaction	NA	36.SUR.2013.3.23.07.10.(3)-C2_audio.Table.1.selections.txt	36	2013	mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	5
517.32198078	517.434785794	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	3.60198078	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	227	Spectrogram 1	1	1764.7	11294.1	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	Before_interaction	NA	36.SUR.2013.3.23.07.10.(3)-C2_audio.Table.1.selections.txt	36	2013	mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	6
524.292552624	524.428696606	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	10.572552624	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	228	Spectrogram 1	1	1588.2	12529.4	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	After_interaction	NA	36.SUR.2013.3.23.07.10.(3)-C2_audio.Table.1.selections.txt	36	2013	mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	7
525.027730127	525.156094453	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	11.307730127	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	229	Spectrogram 1	1	2470.6	11470.6	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	After_interaction	NA	36.SUR.2013.3.23.07.10.(3)-C2_audio.Table.1.selections.txt	36	2013	mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	8
525.673441584	525.786246598	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	11.953441584	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	230	Spectrogram 1	1	2117.6	11294.1	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	After_interaction	NA	36.SUR.2013.3.23.07.10.(3)-C2_audio.Table.1.selections.txt	36	2013	mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	9
526.276364933	526.396949603	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	12.556364933	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	231	Spectrogram 1	1	2294.1	12000	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	After_interaction	NA	36.SUR.2013.3.23.07.10.(3)-C2_audio.Table.1.selections.txt	36	2013	mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	10
526.988203467	527.136016934	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	13.268203467	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	232	Spectrogram 1	1	2823.5	12176.5	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	After_interaction	NA	36.SUR.2013.3.23.07.10.(3)-C2_audio.Table.1.selections.txt	36	2013	mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	11
527.692262346	527.828406328	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	13.972262346	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	233	Spectrogram 1	1	2470.6	13058.8	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	After_interaction	NA	36.SUR.2013.3.23.07.10.(3)-C2_audio.Table.1.selections.txt	36	2013	mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	12
528.478007614	528.598592283	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	14.758007614	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	234	Spectrogram 1	1	1588.2	11470.6	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	After_interaction	NA	36.SUR.2013.3.23.07.10.(3)-C2_audio.Table.1.selections.txt	36	2013	mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	13
528.983685261	529.119829243	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	15.263685261	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	235	Spectrogram 1	1	2823.5	11823.5	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	After_interaction	NA	36.SUR.2013.3.23.07.10.(3)-C2_audio.Table.1.selections.txt	36	2013	mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	14
529.477693424	529.582718782	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	15.757693424	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	236	Spectrogram 1	1	3529.4	12352.9	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	After_interaction	NA	36.SUR.2013.3.23.07.10.(3)-C2_audio.Table.1.selections.txt	36	2013	mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	15
530.14674385	530.26732852	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	16.42674385	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	237	Spectrogram 1	1	2470.6	11823.5	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	After_interaction	NA	36.SUR.2013.3.23.07.10.(3)-C2_audio.Table.1.selections.txt	36	2013	mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	36.SUR.2013.3.23.07.10.(3)-C2_audio.mp3	16
547.316947699	547.41063726	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	0.572947699	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	238	Spectrogram 1	1	2470.6	9352.9	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	Before_interaction	NA	54.SUR.2013.3.24.07.34.(1)-C3_audio.Table.1.selections.txt	54	2013	mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	1
